Secondary_School_Name,LSOA_CODE,Pupil_count
Cranford Community College,E01002665,"3"
"Trinity Church of England School, Belvedere",E01000468,"26"
"Trinity Church of England School, Belvedere",E01000405,"24"
"Trinity Church of England School, Belvedere",E01000404,"23"
"Trinity Church of England School, Belvedere",E01000464,"22"
"Trinity Church of England School, Belvedere",E01000336,"21"
"Trinity Church of England School, Belvedere",E01000408,"20"
"Trinity Church of England School, Belvedere",E01000442,"19"
"Trinity Church of England School, Belvedere",E01000338,"19"
"Trinity Church of England School, Belvedere",E01000337,"18"
"Trinity Church of England School, Belvedere",E01000416,"17"
"Trinity Church of England School, Belvedere",E01000406,"17"
"Trinity Church of England School, Belvedere",E01000333,"17"
"Trinity Church of England School, Belvedere",E01000332,"17"
"Trinity Church of England School, Belvedere",E01000422,"16"
"Trinity Church of England School, Belvedere",E01000418,"16"
"Trinity Church of England School, Belvedere",E01000335,"16"
"Trinity Church of England School, Belvedere",E01000466,"15"
"Trinity Church of England School, Belvedere",E01000431,"15"
"Trinity Church of England School, Belvedere",E01000334,"15"
"Trinity Church of England School, Belvedere",E01000420,"13"
"Trinity Church of England School, Belvedere",E01000433,"13"
"Trinity Church of England School, Belvedere",E01000440,"13"
"Trinity Church of England School, Belvedere",E01001572,"12"
"Trinity Church of England School, Belvedere",E01000437,"12"
"Trinity Church of England School, Belvedere",E01000429,"12"
"Trinity Church of England School, Belvedere",E01000419,"12"
"Trinity Church of England School, Belvedere",E01033743,"11"
"Trinity Church of England School, Belvedere",E01000469,"11"
"Trinity Church of England School, Belvedere",E01000402,"11"
"Trinity Church of England School, Belvedere",E01000354,"11"
"Trinity Church of England School, Belvedere",E01001694,"10"
"Trinity Church of England School, Belvedere",E01000432,"10"
"Trinity Church of England School, Belvedere",E01000371,"10"
"Trinity Church of England School, Belvedere",E01000465,"9"
"Trinity Church of England School, Belvedere",E01000436,"9"
"Trinity Church of England School, Belvedere",E01000421,"9"
"Trinity Church of England School, Belvedere",E01000417,"9"
"Trinity Church of England School, Belvedere",E01000372,"8"
"Trinity Church of England School, Belvedere",E01000403,"7"
"Trinity Church of England School, Belvedere",E01000438,"7"
"Trinity Church of England School, Belvedere",E01001692,"7"
"Trinity Church of England School, Belvedere",E01000327,"6"
"Trinity Church of England School, Belvedere",E01000357,"6"
"Trinity Church of England School, Belvedere",E01000359,"6"
"Trinity Church of England School, Belvedere",E01000368,"6"
"Trinity Church of England School, Belvedere",E01000369,"6"
"Trinity Church of England School, Belvedere",E01000407,"6"
"Trinity Church of England School, Belvedere",E01000435,"6"
"Trinity Church of England School, Belvedere",E01000441,"6"
"Trinity Church of England School, Belvedere",E01000450,"6"
"Trinity Church of England School, Belvedere",E01000467,"6"
"Trinity Church of England School, Belvedere",E01000470,"6"
"Trinity Church of England School, Belvedere",E01001573,"6"
"Trinity Church of England School, Belvedere",E01001629,"6"
"Trinity Church of England School, Belvedere",E01001669,"6"
"Trinity Church of England School, Belvedere",E01033745,"5"
"Trinity Church of England School, Belvedere",E01001688,"5"
"Trinity Church of England School, Belvedere",E01001671,"5"
"Trinity Church of England School, Belvedere",E01001575,"5"
"Trinity Church of England School, Belvedere",E01001574,"5"
"Trinity Church of England School, Belvedere",E01001571,"5"
"Trinity Church of England School, Belvedere",E01000430,"5"
"Trinity Church of England School, Belvedere",E01000367,"5"
"Trinity Church of England School, Belvedere",E01000353,"5"
"Trinity Church of England School, Belvedere",E01000439,"4"
"Trinity Church of England School, Belvedere",E01000453,"4"
"Trinity Church of England School, Belvedere",E01000455,"4"
"Trinity Church of England School, Belvedere",E01001631,"4"
"Trinity Church of England School, Belvedere",E01001693,"4"
"Trinity Church of England School, Belvedere",E01001697,"4"
"Trinity Church of England School, Belvedere",E01001702,"4"
"Trinity Church of England School, Belvedere",E01033744,"4"
"Trinity Church of England School, Belvedere",E01000355,"3"
"Trinity Church of England School, Belvedere",E01000370,"3"
"Trinity Church of England School, Belvedere",E01000373,"3"
"Trinity Church of England School, Belvedere",E01000400,"3"
"Trinity Church of England School, Belvedere",E01000414,"3"
"Trinity Church of England School, Belvedere",E01000434,"3"
"Trinity Church of England School, Belvedere",E01000456,"3"
"Trinity Church of England School, Belvedere",E01001578,"3"
"Trinity Church of England School, Belvedere",E01001581,"3"
"Trinity Church of England School, Belvedere",E01001632,"3"
"Trinity Church of England School, Belvedere",E01001674,"3"
"Trinity Church of England School, Belvedere",E01001675,"3"
"Trinity Church of England School, Belvedere",E01001690,"3"
"Trinity Church of England School, Belvedere",E01001712,"3"
"Trinity Church of England School, Belvedere",E01024149,"3"
"Trinity Church of England School, Belvedere",E01033740,"3"
The Ravensbourne School,E01000819,"38"
The Ravensbourne School,E01000679,"35"
The Ravensbourne School,E01000673,"31"
The Ravensbourne School,E01032562,"30"
The Ravensbourne School,E01000818,"29"
The Ravensbourne School,E01032565,"28"
The Ravensbourne School,E01000661,"27"
The Ravensbourne School,E01000672,"27"
The Ravensbourne School,E01000668,"24"
The Ravensbourne School,E01003240,"23"
The Ravensbourne School,E01032564,"23"
The Ravensbourne School,E01000829,"21"
The Ravensbourne School,E01000676,"21"
The Ravensbourne School,E01000824,"21"
The Ravensbourne School,E01000678,"20"
The Ravensbourne School,E01000669,"19"
The Ravensbourne School,E01000670,"18"
The Ravensbourne School,E01000663,"18"
The Ravensbourne School,E01003235,"17"
The Ravensbourne School,E01000677,"17"
The Ravensbourne School,E01000674,"17"
The Ravensbourne School,E01000671,"17"
The Ravensbourne School,E01000762,"16"
The Ravensbourne School,E01000675,"16"
The Ravensbourne School,E01000662,"16"
The Ravensbourne School,E01003243,"15"
The Ravensbourne School,E01000718,"15"
The Ravensbourne School,E01000648,"15"
The Ravensbourne School,E01000647,"14"
The Ravensbourne School,E01000822,"13"
The Ravensbourne School,E01003237,"13"
The Ravensbourne School,E01003267,"12"
The Ravensbourne School,E01000785,"12"
The Ravensbourne School,E01000783,"12"
The Ravensbourne School,E01000782,"12"
The Ravensbourne School,E01000717,"12"
The Ravensbourne School,E01000664,"11"
The Ravensbourne School,E01000823,"11"
The Ravensbourne School,E01000825,"11"
The Ravensbourne School,E01003239,"11"
The Ravensbourne School,E01000827,"10"
The Ravensbourne School,E01000816,"10"
The Ravensbourne School,E01000831,"9"
The Ravensbourne School,E01032568,"8"
The Ravensbourne School,E01003265,"8"
The Ravensbourne School,E01000828,"8"
The Ravensbourne School,E01000820,"8"
The Ravensbourne School,E01000653,"8"
The Ravensbourne School,E01000649,"7"
The Ravensbourne School,E01000652,"7"
The Ravensbourne School,E01000665,"7"
The Ravensbourne School,E01003266,"7"
The Ravensbourne School,E01032563,"6"
The Ravensbourne School,E01000646,"6"
The Ravensbourne School,E01000651,"6"
The Ravensbourne School,E01000713,"6"
The Ravensbourne School,E01000763,"6"
The Ravensbourne School,E01000694,"5"
The Ravensbourne School,E01000714,"5"
The Ravensbourne School,E01000716,"5"
The Ravensbourne School,E01000764,"5"
The Ravensbourne School,E01000781,"5"
The Ravensbourne School,E01000784,"5"
The Ravensbourne School,E01003238,"5"
The Ravensbourne School,E01003241,"5"
The Ravensbourne School,E01003353,"5"
The Ravensbourne School,E01000796,"4"
The Ravensbourne School,E01000839,"4"
The Ravensbourne School,E01003189,"4"
The Ravensbourne School,E01003351,"4"
The Ravensbourne School,E01003352,"4"
The Ravensbourne School,E01000657,"3"
The Ravensbourne School,E01000697,"3"
The Ravensbourne School,E01000708,"3"
The Ravensbourne School,E01000712,"3"
The Ravensbourne School,E01000715,"3"
The Ravensbourne School,E01000731,"3"
The Ravensbourne School,E01000743,"3"
The Ravensbourne School,E01000765,"3"
The Ravensbourne School,E01000841,"3"
The Ravensbourne School,E01003223,"3"
The Ravensbourne School,E01003224,"3"
The Ravensbourne School,E01003263,"3"
The Ravensbourne School,E01003270,"3"
The Ravensbourne School,E01003285,"3"
The Ravensbourne School,E01003349,"3"
The Ravensbourne School,E01003350,"3"
Charles Darwin School,E01000659,"73"
Charles Darwin School,E01032570,"71"
Charles Darwin School,E01000655,"66"
Charles Darwin School,E01000656,"58"
Charles Darwin School,E01000747,"57"
Charles Darwin School,E01000658,"56"
Charles Darwin School,E01000657,"54"
Charles Darwin School,E01000654,"48"
Charles Darwin School,E01000748,"35"
Charles Darwin School,E01001081,"35"
Charles Darwin School,E01001080,"34"
Charles Darwin School,E01001053,"32"
Charles Darwin School,E01001082,"32"
Charles Darwin School,E01001056,"28"
Charles Darwin School,E01001079,"27"
Charles Darwin School,E01001076,"22"
Charles Darwin School,E01000749,"21"
Charles Darwin School,E01001057,"20"
Charles Darwin School,E01001077,"18"
Charles Darwin School,E01001078,"17"
Charles Darwin School,E01000687,"16"
Charles Darwin School,E01000688,"15"
Charles Darwin School,E01032571,"14"
Charles Darwin School,E01024485,"14"
Charles Darwin School,E01001055,"14"
Charles Darwin School,E01001054,"13"
Charles Darwin School,E01001052,"12"
Charles Darwin School,E01001051,"9"
Charles Darwin School,E01000795,"9"
Charles Darwin School,E01000680,"8"
Charles Darwin School,E01000685,"7"
Charles Darwin School,E01000788,"5"
Charles Darwin School,E01000686,"5"
Charles Darwin School,E01000662,"5"
Charles Darwin School,E01001060,"4"
Charles Darwin School,E01000814,"4"
Charles Darwin School,E01000666,"4"
Charles Darwin School,E01000661,"4"
Charles Darwin School,E01024440,"3"
Charles Darwin School,E01001066,"3"
Charles Darwin School,E01001058,"3"
Charles Darwin School,E01000764,"3"
Charles Darwin School,E01000760,"3"
Newstead Wood School,E01000758,"10"
Newstead Wood School,E01000756,"9"
Newstead Wood School,E01000790,"8"
Newstead Wood School,E01000788,"8"
Newstead Wood School,E01000694,"8"
Newstead Wood School,E01000684,"8"
Newstead Wood School,E01000681,"8"
Newstead Wood School,E01000675,"8"
Newstead Wood School,E01000649,"8"
Newstead Wood School,E01000682,"7"
Newstead Wood School,E01000685,"7"
Newstead Wood School,E01000757,"7"
Newstead Wood School,E01000833,"7"
Newstead Wood School,E01000646,"7"
Newstead Wood School,E01000734,"7"
Newstead Wood School,E01000807,"7"
Newstead Wood School,E01000814,"6"
Newstead Wood School,E01000815,"6"
Newstead Wood School,E01000830,"6"
Newstead Wood School,E01001046,"6"
Newstead Wood School,E01003283,"6"
Newstead Wood School,E01000653,"6"
Newstead Wood School,E01000698,"6"
Newstead Wood School,E01000727,"6"
Newstead Wood School,E01000729,"6"
Newstead Wood School,E01000786,"6"
Newstead Wood School,E01000795,"6"
Newstead Wood School,E01000650,"5"
Newstead Wood School,E01000661,"5"
Newstead Wood School,E01000670,"5"
Newstead Wood School,E01000683,"5"
Newstead Wood School,E01000692,"5"
Newstead Wood School,E01000720,"5"
Newstead Wood School,E01000755,"5"
Newstead Wood School,E01000778,"5"
Newstead Wood School,E01000793,"5"
Newstead Wood School,E01000794,"5"
Newstead Wood School,E01000810,"5"
Newstead Wood School,E01000645,"4"
Newstead Wood School,E01000678,"4"
Newstead Wood School,E01000688,"4"
Newstead Wood School,E01000710,"4"
Newstead Wood School,E01000713,"4"
Newstead Wood School,E01000718,"4"
Newstead Wood School,E01000767,"4"
Newstead Wood School,E01000791,"4"
Newstead Wood School,E01000829,"4"
Newstead Wood School,E01000834,"4"
Newstead Wood School,E01000838,"4"
Newstead Wood School,E01003217,"4"
Newstead Wood School,E01003287,"4"
Newstead Wood School,E01032563,"4"
Newstead Wood School,E01000412,"3"
Newstead Wood School,E01000648,"3"
Newstead Wood School,E01000662,"3"
Newstead Wood School,E01000663,"3"
Newstead Wood School,E01000664,"3"
Newstead Wood School,E01000665,"3"
Newstead Wood School,E01000666,"3"
Newstead Wood School,E01000668,"3"
Newstead Wood School,E01000669,"3"
Newstead Wood School,E01000689,"3"
Newstead Wood School,E01000697,"3"
Newstead Wood School,E01000703,"3"
Newstead Wood School,E01000712,"3"
Newstead Wood School,E01000723,"3"
Newstead Wood School,E01000724,"3"
Newstead Wood School,E01000738,"3"
Newstead Wood School,E01000752,"3"
Newstead Wood School,E01000753,"3"
Newstead Wood School,E01000754,"3"
Newstead Wood School,E01000762,"3"
Newstead Wood School,E01000797,"3"
Newstead Wood School,E01000811,"3"
Newstead Wood School,E01000812,"3"
Newstead Wood School,E01000818,"3"
Newstead Wood School,E01000827,"3"
Newstead Wood School,E01000831,"3"
Newstead Wood School,E01000835,"3"
Newstead Wood School,E01000840,"3"
Newstead Wood School,E01000983,"3"
Newstead Wood School,E01000985,"3"
Newstead Wood School,E01001135,"3"
Newstead Wood School,E01001582,"3"
Newstead Wood School,E01001599,"3"
Newstead Wood School,E01001601,"3"
Newstead Wood School,E01001613,"3"
Newstead Wood School,E01003198,"3"
Newstead Wood School,E01003222,"3"
Newstead Wood School,E01003241,"3"
Newstead Wood School,E01003281,"3"
Newstead Wood School,E01003346,"3"
Newstead Wood School,E01003350,"3"
Newstead Wood School,E01003353,"3"
Newstead Wood School,E01024439,"3"
Langley Park School for Boys,E01000833,"69"
Langley Park School for Boys,E01000826,"67"
Langley Park School for Boys,E01000775,"66"
Langley Park School for Boys,E01000835,"58"
Langley Park School for Boys,E01000837,"57"
Langley Park School for Boys,E01000777,"56"
Langley Park School for Boys,E01000832,"52"
Langley Park School for Boys,E01000830,"42"
Langley Park School for Boys,E01000769,"41"
Langley Park School for Boys,E01000834,"39"
Langley Park School for Boys,E01000774,"39"
Langley Park School for Boys,E01001135,"38"
Langley Park School for Boys,E01000773,"36"
Langley Park School for Boys,E01000836,"36"
Langley Park School for Boys,E01000778,"34"
Langley Park School for Boys,E01001131,"28"
Langley Park School for Boys,E01000841,"22"
Langley Park School for Boys,E01000839,"18"
Langley Park School for Boys,E01000827,"18"
Langley Park School for Boys,E01000770,"18"
Langley Park School for Boys,E01000772,"16"
Langley Park School for Boys,E01000989,"15"
Langley Park School for Boys,E01032568,"13"
Langley Park School for Boys,E01000771,"12"
Langley Park School for Boys,E01000991,"12"
Langley Park School for Boys,E01000708,"11"
Langley Park School for Boys,E01001133,"9"
Langley Park School for Boys,E01000764,"9"
Langley Park School for Boys,E01001132,"8"
Langley Park School for Boys,E01000838,"8"
Langley Park School for Boys,E01000715,"7"
Langley Park School for Boys,E01000707,"6"
Langley Park School for Boys,E01000713,"5"
Langley Park School for Boys,E01000717,"5"
Langley Park School for Boys,E01000766,"5"
Langley Park School for Boys,E01000716,"4"
Langley Park School for Boys,E01000760,"4"
Langley Park School for Boys,E01000761,"4"
Langley Park School for Boys,E01000840,"4"
Langley Park School for Boys,E01000703,"3"
Langley Park School for Boys,E01000712,"3"
Langley Park School for Boys,E01000714,"3"
Langley Park School for Boys,E01000718,"3"
Langley Park School for Boys,E01000762,"3"
Langley Park School for Boys,E01000797,"3"
Langley Park School for Boys,E01000799,"3"
Langley Park School for Boys,E01000831,"3"
Langley Park School for Boys,E01001129,"3"
The Coopers' Company and Coborn School,E01002257,"83"
The Coopers' Company and Coborn School,E01002384,"68"
The Coopers' Company and Coborn School,E01002387,"67"
The Coopers' Company and Coborn School,E01002388,"47"
The Coopers' Company and Coborn School,E01002386,"38"
The Coopers' Company and Coborn School,E01002389,"36"
The Coopers' Company and Coborn School,E01002391,"33"
The Coopers' Company and Coborn School,E01002390,"33"
The Coopers' Company and Coborn School,E01002385,"29"
The Coopers' Company and Coborn School,E01002254,"29"
The Coopers' Company and Coborn School,E01002256,"21"
The Coopers' Company and Coborn School,E01002252,"18"
The Coopers' Company and Coborn School,E01002253,"16"
The Coopers' Company and Coborn School,E01002258,"15"
The Coopers' Company and Coborn School,E01002255,"12"
The Coopers' Company and Coborn School,E01015974,"11"
The Coopers' Company and Coborn School,E01021438,"11"
The Coopers' Company and Coborn School,E01002259,"10"
The Coopers' Company and Coborn School,E01002273,"9"
The Coopers' Company and Coborn School,E01002292,"8"
The Coopers' Company and Coborn School,E01002359,"8"
The Coopers' Company and Coborn School,E01002289,"7"
The Coopers' Company and Coborn School,E01004232,"7"
The Coopers' Company and Coborn School,E01021468,"7"
The Coopers' Company and Coborn School,E01002271,"6"
The Coopers' Company and Coborn School,E01002288,"6"
The Coopers' Company and Coborn School,E01002321,"6"
The Coopers' Company and Coborn School,E01002330,"5"
The Coopers' Company and Coborn School,E01002378,"5"
The Coopers' Company and Coborn School,E01015975,"5"
The Coopers' Company and Coborn School,E01015978,"5"
The Coopers' Company and Coborn School,E01032784,"5"
The Coopers' Company and Coborn School,E01033064,"4"
The Coopers' Company and Coborn School,E01033063,"4"
The Coopers' Company and Coborn School,E01021436,"4"
The Coopers' Company and Coborn School,E01021280,"4"
The Coopers' Company and Coborn School,E01015977,"4"
The Coopers' Company and Coborn School,E01015928,"4"
The Coopers' Company and Coborn School,E01002352,"4"
The Coopers' Company and Coborn School,E01002323,"4"
The Coopers' Company and Coborn School,E01002317,"4"
The Coopers' Company and Coborn School,E01002300,"4"
The Coopers' Company and Coborn School,E01002290,"4"
The Coopers' Company and Coborn School,E01002276,"4"
The Coopers' Company and Coborn School,E01002275,"4"
The Coopers' Company and Coborn School,E01021474,"3"
The Coopers' Company and Coborn School,E01021446,"3"
The Coopers' Company and Coborn School,E01021282,"3"
The Coopers' Company and Coborn School,E01021246,"3"
The Coopers' Company and Coborn School,E01015924,"3"
The Coopers' Company and Coborn School,E01002380,"3"
The Coopers' Company and Coborn School,E01002376,"3"
The Coopers' Company and Coborn School,E01002373,"3"
The Coopers' Company and Coborn School,E01002367,"3"
The Coopers' Company and Coborn School,E01002364,"3"
The Coopers' Company and Coborn School,E01002360,"3"
The Coopers' Company and Coborn School,E01002350,"3"
The Coopers' Company and Coborn School,E01002347,"3"
The Coopers' Company and Coborn School,E01002328,"3"
The Coopers' Company and Coborn School,E01002318,"3"
The Coopers' Company and Coborn School,E01002286,"3"
The Coopers' Company and Coborn School,E01002274,"3"
The Coopers' Company and Coborn School,E01002272,"3"
The Coopers' Company and Coborn School,E01002269,"3"
The Coopers' Company and Coborn School,E01002268,"3"
The Tiffin Girls' School,E01003470,"9"
The Tiffin Girls' School,E01003007,"9"
The Tiffin Girls' School,E01002960,"9"
The Tiffin Girls' School,E01002938,"8"
The Tiffin Girls' School,E01002959,"7"
The Tiffin Girls' School,E01002985,"7"
The Tiffin Girls' School,E01033568,"7"
The Tiffin Girls' School,E01002931,"6"
The Tiffin Girls' School,E01002980,"6"
The Tiffin Girls' School,E01002982,"6"
The Tiffin Girls' School,E01003818,"6"
The Tiffin Girls' School,E01003843,"6"
The Tiffin Girls' School,E01002639,"5"
The Tiffin Girls' School,E01002647,"5"
The Tiffin Girls' School,E01002678,"5"
The Tiffin Girls' School,E01002916,"5"
The Tiffin Girls' School,E01002935,"5"
The Tiffin Girls' School,E01003001,"5"
The Tiffin Girls' School,E01003008,"5"
The Tiffin Girls' School,E01030369,"5"
The Tiffin Girls' School,E01033569,"5"
The Tiffin Girls' School,E01002594,"4"
The Tiffin Girls' School,E01002625,"4"
The Tiffin Girls' School,E01002652,"4"
The Tiffin Girls' School,E01002676,"4"
The Tiffin Girls' School,E01002952,"4"
The Tiffin Girls' School,E01002953,"4"
The Tiffin Girls' School,E01002961,"4"
The Tiffin Girls' School,E01002974,"4"
The Tiffin Girls' School,E01002984,"4"
The Tiffin Girls' School,E01002989,"4"
The Tiffin Girls' School,E01003010,"4"
The Tiffin Girls' School,E01003011,"4"
The Tiffin Girls' School,E01003384,"4"
The Tiffin Girls' School,E01003881,"4"
The Tiffin Girls' School,E01003888,"4"
The Tiffin Girls' School,E01003890,"4"
The Tiffin Girls' School,E01003901,"4"
The Tiffin Girls' School,E01030327,"4"
The Tiffin Girls' School,E01001337,"3"
The Tiffin Girls' School,E01002583,"3"
The Tiffin Girls' School,E01002591,"3"
The Tiffin Girls' School,E01002629,"3"
The Tiffin Girls' School,E01002632,"3"
The Tiffin Girls' School,E01002636,"3"
The Tiffin Girls' School,E01002645,"3"
The Tiffin Girls' School,E01002646,"3"
The Tiffin Girls' School,E01002650,"3"
The Tiffin Girls' School,E01002657,"3"
The Tiffin Girls' School,E01002928,"3"
The Tiffin Girls' School,E01002934,"3"
The Tiffin Girls' School,E01002962,"3"
The Tiffin Girls' School,E01002978,"3"
The Tiffin Girls' School,E01002981,"3"
The Tiffin Girls' School,E01003006,"3"
The Tiffin Girls' School,E01003458,"3"
The Tiffin Girls' School,E01003469,"3"
The Tiffin Girls' School,E01003477,"3"
The Tiffin Girls' School,E01003817,"3"
The Tiffin Girls' School,E01003820,"3"
The Tiffin Girls' School,E01003821,"3"
The Tiffin Girls' School,E01003822,"3"
The Tiffin Girls' School,E01003851,"3"
The Tiffin Girls' School,E01004192,"3"
The Tiffin Girls' School,E01030307,"3"
The Tiffin Girls' School,E01030328,"3"
The Tiffin Girls' School,E01030368,"3"
The Tiffin Girls' School,E01030712,"3"
The Tiffin Girls' School,E01030716,"3"
The Tiffin Girls' School,E01032624,"3"
Wilson's School,E01004086,"16"
Wilson's School,E01004106,"12"
Wilson's School,E01004084,"12"
Wilson's School,E01004085,"11"
Wilson's School,E01004082,"11"
Wilson's School,E01004180,"10"
Wilson's School,E01004087,"10"
Wilson's School,E01004179,"8"
Wilson's School,E01001167,"8"
Wilson's School,E01004108,"7"
Wilson's School,E01004104,"7"
Wilson's School,E01004098,"7"
Wilson's School,E01004081,"7"
Wilson's School,E01001028,"7"
Wilson's School,E01032623,"6"
Wilson's School,E01004182,"6"
Wilson's School,E01004186,"5"
Wilson's School,E01004105,"5"
Wilson's School,E01004091,"5"
Wilson's School,E01001173,"5"
Wilson's School,E01001105,"5"
Wilson's School,E01001102,"5"
Wilson's School,E01001094,"5"
Wilson's School,E01001072,"5"
Wilson's School,E01001046,"5"
Wilson's School,E01001009,"5"
Wilson's School,E01030644,"4"
Wilson's School,E01030561,"4"
Wilson's School,E01004175,"4"
Wilson's School,E01004153,"4"
Wilson's School,E01004147,"4"
Wilson's School,E01004107,"4"
Wilson's School,E01004102,"4"
Wilson's School,E01004094,"4"
Wilson's School,E01004080,"4"
Wilson's School,E01004077,"4"
Wilson's School,E01003473,"4"
Wilson's School,E01003424,"4"
Wilson's School,E01003412,"4"
Wilson's School,E01003118,"4"
Wilson's School,E01001165,"4"
Wilson's School,E01001117,"4"
Wilson's School,E01001104,"4"
Wilson's School,E01001020,"4"
Wilson's School,E01001018,"4"
Wilson's School,E01001017,"4"
Wilson's School,E01032624,"3"
Wilson's School,E01030607,"3"
Wilson's School,E01030603,"3"
Wilson's School,E01030398,"3"
Wilson's School,E01004528,"3"
Wilson's School,E01004178,"3"
Wilson's School,E01004174,"3"
Wilson's School,E01004171,"3"
Wilson's School,E01004165,"3"
Wilson's School,E01004156,"3"
Wilson's School,E01004146,"3"
Wilson's School,E01004141,"3"
Wilson's School,E01004132,"3"
Wilson's School,E01004097,"3"
Wilson's School,E01004076,"3"
Wilson's School,E01003453,"3"
Wilson's School,E01003426,"3"
Wilson's School,E01003425,"3"
Wilson's School,E01003395,"3"
Wilson's School,E01003356,"3"
Wilson's School,E01001185,"3"
Wilson's School,E01001179,"3"
Wilson's School,E01001177,"3"
Wilson's School,E01001168,"3"
Wilson's School,E01001098,"3"
Wilson's School,E01001092,"3"
Wilson's School,E01001070,"3"
Wilson's School,E01001067,"3"
Wilson's School,E01001062,"3"
Wilson's School,E01001049,"3"
Wilson's School,E01001044,"3"
Wilson's School,E01001036,"3"
Wilson's School,E01001032,"3"
Wilson's School,E01001030,"3"
Wilson's School,E01001019,"3"
Wilson's School,E01001016,"3"
Wilson's School,E01001011,"3"
Wilson's School,E01001007,"3"
Wilson's School,E01000994,"3"
Wilson's School,E01000993,"3"
Swakeleys School for Girls,E01002429,"31"
Swakeleys School for Girls,E01002425,"28"
Swakeleys School for Girls,E01002428,"26"
Swakeleys School for Girls,E01002427,"25"
Swakeleys School for Girls,E01002422,"23"
Swakeleys School for Girls,E01002423,"23"
Swakeleys School for Girls,E01002454,"22"
Swakeleys School for Girls,E01002424,"21"
Swakeleys School for Girls,E01002453,"21"
Swakeleys School for Girls,E01002403,"21"
Swakeleys School for Girls,E01002401,"21"
Swakeleys School for Girls,E01002426,"20"
Swakeleys School for Girls,E01002406,"18"
Swakeleys School for Girls,E01002501,"15"
Swakeleys School for Girls,E01002450,"15"
Swakeleys School for Girls,E01002404,"14"
Swakeleys School for Girls,E01002394,"14"
Swakeleys School for Girls,E01002392,"14"
Swakeleys School for Girls,E01002552,"13"
Swakeleys School for Girls,E01002402,"13"
Swakeleys School for Girls,E01002400,"13"
Swakeleys School for Girls,E01002532,"12"
Swakeleys School for Girls,E01002526,"12"
Swakeleys School for Girls,E01002520,"12"
Swakeleys School for Girls,E01002397,"12"
Swakeleys School for Girls,E01002546,"11"
Swakeleys School for Girls,E01002530,"11"
Swakeleys School for Girls,E01002504,"11"
Swakeleys School for Girls,E01002395,"11"
Swakeleys School for Girls,E01001325,"10"
Swakeleys School for Girls,E01002396,"10"
Swakeleys School for Girls,E01002409,"10"
Swakeleys School for Girls,E01002452,"10"
Swakeleys School for Girls,E01002456,"10"
Swakeleys School for Girls,E01002451,"9"
Swakeleys School for Girls,E01002508,"9"
Swakeleys School for Girls,E01002521,"9"
Swakeleys School for Girls,E01002523,"9"
Swakeleys School for Girls,E01002554,"9"
Swakeleys School for Girls,E01002549,"8"
Swakeleys School for Girls,E01002503,"8"
Swakeleys School for Girls,E01002502,"8"
Swakeleys School for Girls,E01002490,"8"
Swakeleys School for Girls,E01002405,"8"
Swakeleys School for Girls,E01033725,"7"
Swakeleys School for Girls,E01002553,"7"
Swakeleys School for Girls,E01002548,"7"
Swakeleys School for Girls,E01002545,"7"
Swakeleys School for Girls,E01002516,"7"
Swakeleys School for Girls,E01002507,"7"
Swakeleys School for Girls,E01002506,"7"
Swakeleys School for Girls,E01002486,"7"
Swakeleys School for Girls,E01002457,"7"
Swakeleys School for Girls,E01002445,"7"
Swakeleys School for Girls,E01002413,"7"
Swakeleys School for Girls,E01002398,"7"
Swakeleys School for Girls,E01002528,"6"
Swakeleys School for Girls,E01002412,"6"
Swakeleys School for Girls,E01033724,"5"
Swakeleys School for Girls,E01002542,"5"
Swakeleys School for Girls,E01002511,"5"
Swakeleys School for Girls,E01002455,"5"
Swakeleys School for Girls,E01002411,"5"
Swakeleys School for Girls,E01002408,"5"
Swakeleys School for Girls,E01002393,"5"
Swakeleys School for Girls,E01001331,"4"
Swakeleys School for Girls,E01002399,"4"
Swakeleys School for Girls,E01002407,"4"
Swakeleys School for Girls,E01002487,"4"
Swakeleys School for Girls,E01002491,"4"
Swakeleys School for Girls,E01002515,"4"
Swakeleys School for Girls,E01002540,"4"
Swakeleys School for Girls,E01002543,"4"
Swakeleys School for Girls,E01002544,"4"
Swakeleys School for Girls,E01002551,"4"
Swakeleys School for Girls,E01001320,"3"
Swakeleys School for Girls,E01002410,"3"
Swakeleys School for Girls,E01002446,"3"
Swakeleys School for Girls,E01002449,"3"
Swakeleys School for Girls,E01002460,"3"
Swakeleys School for Girls,E01002488,"3"
Swakeleys School for Girls,E01002493,"3"
Swakeleys School for Girls,E01002509,"3"
Swakeleys School for Girls,E01002529,"3"
Hayes School,E01000767,"110"
Hayes School,E01000765,"104"
Hayes School,E01000766,"95"
Hayes School,E01000761,"93"
Hayes School,E01000768,"90"
Hayes School,E01000763,"89"
Hayes School,E01000759,"78"
Hayes School,E01000764,"63"
Hayes School,E01000760,"58"
Hayes School,E01000666,"43"
Hayes School,E01000834,"38"
Hayes School,E01000838,"31"
Hayes School,E01000762,"25"
Hayes School,E01000840,"22"
Hayes School,E01000836,"16"
Hayes School,E01000667,"12"
Hayes School,E01000833,"12"
Hayes School,E01000841,"12"
Hayes School,E01000827,"9"
Hayes School,E01000839,"8"
Hayes School,E01000661,"7"
Hayes School,E01000665,"7"
Hayes School,E01000832,"7"
Hayes School,E01000835,"6"
Hayes School,E01000837,"6"
Hayes School,E01000670,"5"
